Fuel_Type,Kilometers_Driven,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,price,Registration_Year,Transmission_Type,Mileage(kmpl),Engine_CC,No_of_Seats,city,Car_Age
4.0,1.1357054434361905e-05,1,20.0,179.0,2014,499000,2014,1.0,22.38,1197,5,0.0,10
4.0,6.052536012589275e-05,1,20.0,179.0,2022,774000,2022,1.0,22.38,1197,5,0.0,2
1.0,1.4285714285714285e-05,2,12.0,101.0,2019,1475000,2019,1.0,16.3,1956,5,0.0,5
4.0,1.25e-05,3,20.0,184.0,2008,240000,2008,1.0,18.9,1061,5,0.0,16
1.0,2e-05,1,9.0,85.0,2019,1025000,2019,1.0,23.7,1396,5,0.0,5
4.0,0.0001,1,29.0,265.0,2023,1400000,2023,1.0,17.33,1199,5,0.0,1
4.0,1.7543859649122806e-05,2,9.0,74.0,2013,285000,2013,1.0,21.1,814,5,0.0,11
4.0,0.0001,1,20.0,157.0,2019,780000,2019,1.0,21.4,1197,5,0.0,5
4.0,2e-05,2,20.0,179.0,2012,475000,2012,1.0,18.6,1197,5,0.0,12
1.0,8.333333333333334e-06,1,17.0,146.0,2019,750000,2019,1.0,20.0,1497,5,0.0,5
4.0,2.8193633877470467e-05,1,9.0,77.0,2014,555000,2015,1.0,18.9,1197,5,0.0,10
4.0,2.4954458113942057e-05,2,8.0,66.0,2017,607000,2017,1.0,18.7,1199,5,0.0,7
4.0,1.5213753232922563e-05,2,9.0,77.0,2017,513999,2017,1.0,18.9,1197,5,0.0,7
4.0,8.333333333333334e-06,2,20.0,157.0,2005,250000,2005,1.0,15.4,1590,5,0.0,19
4.0,2.7636524430687598e-05,2,20.0,157.0,2016,705000,2016,1.0,21.4,1197,5,0.0,8
4.0,1.4427932477276007e-05,1,20.0,157.0,2016,653000,2016,1.0,21.4,1197,5,0.0,8
4.0,1.797171252448646e-05,1,8.0,63.0,2015,872000,2015,0.0,18.0,1497,5,0.0,9
4.0,1.5922806235370923e-05,2,9.0,77.0,2017,564000,2017,0.0,18.9,1197,5,0.0,7
1.0,1.1111111111111112e-05,2,31.0,300.0,2011,370000,2011,1.0,22.07,1199,5,0.0,13
4.0,1.4565369377767421e-05,1,20.0,179.0,2015,550000,2015,1.0,22.38,1197,5,0.0,9
4.0,1.2903059315363673e-05,3,8.0,66.0,2016,517000,2016,1.0,18.7,1199,5,0.0,8
4.0,2.5e-05,1,20.0,180.0,2016,620000,2016,1.0,20.85,1197,5,0.0,8
4.0,2.0693222969477496e-05,1,8.0,63.0,2014,750000,2014,0.0,18.0,1497,5,0.0,10
4.0,3.3333333333333335e-05,1,29.0,265.0,2022,1220000,2022,1.0,17.57,1199,5,0.0,2
1.0,1e-05,2,21.0,196.0,2013,1350000,2013,0.0,14.8,2143,5,0.0,11
4.0,1.4492753623188405e-05,1,20.0,179.0,2015,575000,2015,1.0,22.0,1197,5,0.0,9
1.0,9.090909090909091e-06,1,12.0,101.0,2018,1250000,2018,1.0,17.1,1956,5,0.0,6
4.0,2e-05,2,9.0,86.0,2016,868000,2016,1.0,17.01,1591,5,0.0,8
1.0,1.6666666666666667e-05,1,13.0,106.0,2020,3000000,2020,0.0,14.11,2199,8,0.0,4
4.0,5e-05,1,9.0,90.0,2021,980000,2021,1.0,20.0,998,5,0.0,3
4.0,6.667111140742716e-05,1,20.0,179.0,2022,900000,2022,0.0,22.56,1197,5,0.0,2
4.0,1.1016491688057022e-05,2,8.0,66.0,2016,550000,2016,1.0,18.7,1199,5,0.0,8
1.0,1.1111111111111112e-05,1,28.0,249.0,2012,450000,2012,1.0,20.5,1598,5,0.0,12
4.0,1.540428547221837e-05,2,20.0,179.0,2017,610000,2017,1.0,20.4,1197,5,0.0,7
4.0,1.4237915569160674e-05,1,8.0,66.0,2017,543000,2017,1.0,18.7,1199,5,0.0,7
4.0,3.3333333333333335e-05,1,9.0,90.0,2021,980000,2021,1.0,20.0,998,5,0.0,3
4.0,1.2693254804396944e-05,1,8.0,66.0,2016,535000,2016,1.0,18.7,1199,5,0.0,8
1.0,6.0975609756097564e-06,2,17.0,147.0,2014,850000,2014,1.0,15.1,2179,7,0.0,10
4.0,1.3862703781745591e-05,2,20.0,163.0,2016,661000,2016,1.0,20.73,1373,5,0.0,8
4.0,1.9052699767557064e-05,2,20.0,179.0,2015,505000,2015,1.0,22.38,1197,5,0.0,9
1.0,6.666666666666667e-06,1,28.0,247.0,2007,450000,2007,0.0,15.6,1896,5,0.0,17
4.0,2.7109821888470192e-05,1,8.0,69.0,2017,865000,2017,1.0,17.5,1199,5,0.0,7
4.0,2.0849839456236186e-05,1,9.0,85.0,2019,999000,2019,1.0,18.27,998,5,0.0,5
1.0,7.4074074074074075e-06,1,24.0,229.0,2014,595000,2014,1.0,20.45,1461,5,0.0,10
4.0,2.1097936621798388e-05,2,28.0,251.0,2018,2365000,2018,0.0,14.67,1798,5,0.0,6
4.0,2e-05,2,5.0,43.0,2012,400000,2012,1.0,14.6,1368,5,0.0,12
1.0,1e-05,1,20.0,180.0,2012,550000,2012,1.0,19.3,1248,5,0.0,12
1.0,1.8181818181818182e-05,1,1.0,22.0,2020,6050000,2020,0.0,14.71,2993,5,0.0,4
1.0,9.090909090909091e-06,2,1.0,21.0,2011,1600000,2011,0.0,16.55,1995,5,0.0,13
4.0,1.1111111111111112e-05,3,31.0,300.0,2013,520000,2013,0.0,17.21,1197,5,0.0,11
4.0,8.574564412127864e-06,1,20.0,157.0,2016,616000,2016,1.0,21.4,1197,5,0.0,8
4.0,1.8328109822034053e-05,2,20.0,163.0,2019,795000,2019,1.0,21.56,1462,5,0.0,5
4.0,1.5367592820260634e-05,1,8.0,66.0,2016,624000,2016,1.0,18.7,1199,5,0.0,8
4.0,7.488841625977294e-06,1,9.0,77.0,2017,549000,2017,1.0,18.9,1197,5,0.0,7
1.0,8.333333333333334e-06,3,30.0,289.0,2010,760000,2010,1.0,11.4,2494,7,0.0,14
4.0,2.5071453642882215e-05,1,20.0,180.0,2013,524000,2013,1.0,22.41,1197,5,0.0,11
1.0,1.25e-05,1,17.0,147.0,2019,1650000,2019,1.0,15.1,2179,7,0.0,5
1.0,1.7551249648975007e-05,2,20.0,179.0,2015,583000,2015,1.0,25.2,1248,5,0.0,9
4.0,1.4640645359647453e-05,2,31.0,305.0,2020,1147000,2020,1.0,17.69,999,5,0.0,4
4.0,1.25e-05,2,22.0,215.0,2013,1750000,2013,0.0,13.6,1598,4,0.0,11
1.0,1.8518518518518518e-05,1,28.0,249.0,2016,825000,2016,0.0,21.72,1498,5,0.0,8
1.0,1.015228426395939e-05,1,14.0,111.0,2016,3150000,2016,0.0,12.51,2179,7,0.0,8
4.0,1.382208215845635e-05,1,31.0,300.0,2018,755000,2018,1.0,16.2,1199,5,0.0,6
4.0,1.4285714285714285e-05,1,9.0,73.0,2015,875000,2015,1.0,13.0,1591,5,0.0,9
4.0,1.5949980860022967e-05,1,31.0,300.0,2021,855000,2021,1.0,17.74,999,5,0.0,3
1.0,5.747126436781609e-06,3,30.0,285.0,2014,1845000,2014,0.0,12.55,2982,7,0.0,10
4.0,1.5384615384615384e-05,1,9.0,77.0,2016,525000,2016,1.0,18.9,1197,5,0.0,8
4.0,2.777777777777778e-05,1,9.0,77.0,2017,650000,2017,0.0,18.9,1197,5,0.0,7
1.0,5.025125628140704e-06,2,30.0,289.0,2011,950000,2011,1.0,12.8,2494,7,0.0,13
4.0,1.390723871775259e-05,1,8.0,63.0,2018,846000,2018,0.0,18.0,1497,5,0.0,6
4.0,1.4337328668922407e-05,2,20.0,179.0,2013,424000,2013,1.0,22.38,1197,5,0.0,11
4.0,2.2727272727272726e-05,1,20.0,154.0,2008,210000,2008,1.0,19.7,796,5,0.0,16
4.0,5.5944055944055945e-05,2,30.0,295.0,2021,959000,2021,1.0,17.1,1496,5,0.0,3
4.0,1.045172348920337e-05,1,27.0,236.0,2020,889000,2021,1.0,16.42,1330,5,0.0,4
4.0,8.331250520703157e-05,1,27.0,239.0,2022,850000,2022,0.0,19.03,999,5,0.0,2
1.0,8.7391961687364e-06,2,6.0,50.0,2018,836000,2018,1.0,23.0,1498,5,0.0,6
4.0,5e-05,1,27.0,239.0,2022,660000,2022,0.0,19.03,999,5,0.0,2
4.0,1.5466707911221095e-05,1,8.0,61.0,2012,334000,2012,1.0,19.4,1198,5,0.0,12
4.0,2.152574479076976e-05,1,17.0,133.0,2018,594000,2018,1.0,18.15,1198,6,0.0,6
4.0,5e-05,1,27.0,239.0,2021,991000,2021,0.0,18.24,999,5,0.0,3
1.0,2e-05,1,12.0,101.0,2018,1450000,2018,1.0,17.1,1956,5,0.0,6
1.0,1.1111111111111112e-05,4,31.0,305.0,2011,219000,2011,1.0,20.54,1598,5,0.0,13
1.0,5e-05,1,9.0,85.0,2022,1285000,2022,1.0,19.31,1493,5,0.0,2
4.0,3.7037037037037037e-05,1,32.0,313.0,2021,4195000,2021,0.0,19.31,1969,5,0.0,3
1.0,6.666666666666667e-06,3,30.0,289.0,2008,455000,2008,1.0,12.8,2494,8,0.0,16
4.0,0.0001,1,20.0,157.0,2022,825000,2022,1.0,22.35,1197,5,0.0,2
4.0,2.5e-05,1,8.0,63.0,2018,825000,2018,1.0,17.4,1497,5,0.0,6
1.0,2.5e-05,1,6.0,50.0,2020,919999,2020,1.0,23.0,1498,5,0.0,4
1.0,5e-05,2,21.0,197.0,2018,3300000,2018,0.0,19.27,2143,5,0.0,6
1.0,1.091726893600297e-05,2,6.0,50.0,2017,729000,2017,1.0,22.77,1498,5,0.0,7
4.0,1.738495505989117e-05,1,20.0,160.0,2015,432000,2015,1.0,25.24,998,5,0.0,9
1.0,1e-05,1,27.0,236.0,2016,700000,2016,1.0,19.87,1461,5,0.0,8
4.0,0.00013161358252171624,1,9.0,86.0,2021,1499000,2021,1.0,17.7,1497,5,0.0,3
4.0,2.5960539979231568e-05,1,27.0,236.0,2017,762000,2017,1.0,13.06,1598,5,0.0,7
4.0,5e-05,1,16.0,119.0,2022,1625000,2022,1.0,15.43,1498,5,0.0,2
1.0,9.053460685346975e-06,2,27.0,236.0,2014,632000,2014,1.0,20.45,1461,5,0.0,10
4.0,3.717333928106762e-05,1,9.0,85.0,2020,1218000,2020,0.0,18.15,998,5,0.0,4
4.0,1.529613313754283e-05,1,9.0,77.0,2017,524000,2017,0.0,18.9,1197,5,0.0,7
1.0,3.548993860240622e-05,3,17.0,147.0,2018,1405000,2018,1.0,15.1,2179,7,0.0,6
4.0,0.0001,1,13.0,108.0,2022,1390000,2022,1.0,18.2,998,5,0.0,2
4.0,3.3333333333333335e-05,1,16.0,122.0,2021,1889999,2021,0.0,19.31,1451,5,0.0,3
4.0,3.7037037037037037e-05,1,9.0,73.0,2018,1275000,2018,0.0,13.0,1591,5,0.0,6
4.0,1.1111111111111112e-05,3,9.0,89.0,2010,275000,2010,0.0,19.2,1197,5,0.0,14
4.0,5e-05,1,8.0,63.0,2022,1125000,2022,1.0,17.4,1497,5,0.0,2
4.0,1.2048483095978216e-05,1,8.0,63.0,2016,650000,2016,0.0,18.0,1497,5,0.0,8
4.0,9.090909090909091e-06,3,0.0,3.0,2010,700000,2010,0.0,12.3,1781,5,0.0,14
4.0,6.896551724137931e-05,1,8.0,63.0,2019,1100000,2019,1.0,17.14,1497,5,0.0,5
1.0,8.333333333333334e-06,3,17.0,145.0,2016,260000,2016,1.0,21.03,1461,5,0.0,8
4.0,1.4705882352941177e-05,2,9.0,89.0,2010,395000,2010,0.0,19.2,1197,5,0.0,14
4.0,3.8629427898172826e-05,1,9.0,87.0,2019,681000,2019,1.0,20.14,1197,5,0.0,5
4.0,1.3496369476610791e-05,1,20.0,176.0,2020,405000,2020,1.0,21.7,998,5,0.0,4
4.0,2.5e-05,1,8.0,66.0,2018,765000,2018,0.0,19.0,1199,5,0.0,6
1.0,1.0983579548574881e-05,1,20.0,175.0,2014,487000,2014,1.0,23.2,1248,5,0.0,10
1.0,1.2494845876076119e-05,1,17.0,147.0,2018,1474000,2019,1.0,15.1,2179,7,0.0,6
1.0,1.4285714285714285e-05,2,17.0,147.0,2017,1340000,2017,0.0,16.0,2179,7,0.0,7
4.0,7.164863509350147e-05,1,27.0,243.0,2021,770000,2021,0.0,18.2,999,7,0.0,3
4.0,2.9291154071470417e-05,2,20.0,157.0,2018,818000,2018,0.0,21.4,1197,5,0.0,6
4.0,4.9860390905464696e-05,1,6.0,50.0,2017,724000,2017,1.0,17.0,1497,5,0.0,7
4.0,2.6155415478774882e-05,3,20.0,160.0,2016,468000,2016,0.0,26.0,998,5,0.0,8
4.0,1e-05,1,31.0,298.0,2013,500000,2013,1.0,14.69,1390,5,0.0,11
1.0,2e-05,2,6.0,50.0,2016,600000,2016,1.0,22.77,1498,5,0.0,8
1.0,1.4285714285714285e-05,2,17.0,147.0,2017,1350000,2017,1.0,16.0,2179,7,0.0,7
4.0,2.2727272727272726e-05,1,9.0,77.0,2016,525000,2016,1.0,18.9,1197,5,0.0,8
4.0,1.1111111111111112e-05,2,9.0,76.0,2006,175000,2006,1.0,15.3,1341,5,0.0,18
4.0,3.3333333333333335e-05,1,20.0,163.0,2016,725000,2016,0.0,19.12,1373,5,0.0,8
4.0,2e-05,1,9.0,77.0,2018,550000,2018,1.0,18.9,1197,5,0.0,6
4.0,1.0204081632653061e-05,1,20.0,179.0,2019,650000,2019,1.0,22.0,1197,5,0.0,5
4.0,2.1276595744680852e-05,1,8.0,66.0,2017,775000,2017,0.0,18.2,1199,5,0.0,7
4.0,1.4285714285714285e-05,1,9.0,86.0,2019,900000,2019,1.0,17.0,1591,5,0.0,5
4.0,5.883045064125191e-05,1,20.0,155.0,2020,408000,2020,1.0,22.05,796,5,0.0,4
4.0,6.554798112218144e-05,1,9.0,77.0,2017,642000,2017,0.0,18.9,1197,5,0.0,7
4.0,0.0002224694104560623,1,4.0,39.0,2020,521000,2020,0.0,22.5,999,5,0.0,4
4.0,2.893434796446862e-05,1,27.0,243.0,2020,695000,2020,1.0,20.0,999,7,0.0,4
4.0,2.5e-05,2,20.0,156.0,2018,390000,2018,1.0,23.95,998,5,0.0,6
4.0,7.035564779962712e-06,1,29.0,273.0,2016,429000,2016,1.0,23.84,1199,5,0.0,8
4.0,8.333333333333334e-06,1,6.0,49.0,2021,520000,2021,1.0,18.5,1194,5,0.0,3
4.0,0.00010467915837956663,1,20.0,184.0,2019,625000,2019,0.0,20.52,1197,5,0.0,5
4.0,0.00013157894736842105,1,27.0,238.0,2022,601000,2022,1.0,21.46,999,5,0.0,2
1.0,8.333333333333334e-06,1,12.0,101.0,2017,1300000,2017,1.0,17.1,1956,5,0.0,7
4.0,5e-05,1,9.0,77.0,2017,645000,2017,0.0,18.9,1197,5,0.0,7
1.0,8.333333333333334e-06,2,0.0,10.0,2013,1975000,2013,0.0,12.07,2967,7,0.0,11
4.0,2.194040984685594e-05,1,9.0,90.0,2016,695000,2016,1.0,18.6,1197,5,0.0,8
1.0,1e-05,2,1.0,14.0,2014,1644000,2014,0.0,22.69,1995,5,0.0,10
4.0,2.380952380952381e-05,1,6.0,50.0,2019,894999,2019,1.0,17.0,1497,5,0.0,5
4.0,1.1111111111111112e-05,2,9.0,89.0,2013,350000,2013,1.0,20.36,1197,5,0.0,11
1.0,1.4285714285714285e-05,1,9.0,86.0,2012,550000,2012,1.0,22.32,1582,5,0.0,12
1.0,1e-05,3,6.0,51.0,2010,750000,2010,0.0,11.4,2953,7,0.0,14
4.0,6.132711885195633e-05,1,20.0,172.0,2017,581000,2017,1.0,20.89,1197,5,0.0,7
4.0,3.98628717212788e-05,3,20.0,184.0,2020,513000,2020,1.0,20.52,1197,5,0.0,4
4.0,1.8233202662047588e-05,1,20.0,157.0,2017,650000,2017,1.0,21.01,1197,5,0.0,7
1.0,2.805678693676e-05,1,6.0,55.0,2020,806000,2020,1.0,24.4,1498,5,0.0,4
4.0,4.509989627023858e-05,1,20.0,157.0,2016,725000,2016,0.0,21.4,1197,5,0.0,8
1.0,2e-05,1,1.0,17.0,2018,4950000,2018,0.0,17.42,2993,5,0.0,6
4.0,1.475143826523086e-05,1,9.0,77.0,2014,426000,2014,1.0,18.9,1197,5,0.0,10
4.0,2.6315789473684212e-05,1,20.0,156.0,2019,484999,2019,1.0,23.95,998,5,0.0,5
4.0,2.0115462756220705e-05,2,8.0,61.0,2012,351000,2012,1.0,19.4,1198,5,0.0,12
4.0,9.998000399920016e-05,1,27.0,238.0,2021,490000,2021,1.0,21.46,999,5,0.0,3
1.0,2.1410525414293667e-05,1,17.0,147.0,2017,1495000,2017,1.0,16.0,2179,7,0.0,7
1.0,1.1111111111111112e-05,2,20.0,179.0,2014,509999,2014,1.0,25.2,1248,5,0.0,10
1.0,9.433962264150944e-06,1,1.0,21.0,2016,2750000,2016,0.0,18.56,1995,5,0.0,8
4.0,1.7910554689878745e-05,1,31.0,300.0,2017,1025000,2017,0.0,17.21,1197,5,0.0,7
1.0,2.1405942289579588e-05,2,0.0,7.0,2015,2345000,2015,0.0,15.73,1968,5,0.0,9
1.0,1.8518518518518518e-05,1,28.0,249.0,2016,825000,2016,1.0,21.13,1498,5,0.0,8
1.0,1.4705882352941177e-05,2,6.0,50.0,2016,675000,2016,1.0,21.7,1498,5,0.0,8
1.0,8.822387691004694e-06,3,6.0,54.0,2010,190000,2010,1.0,20.0,1399,5,0.0,14
1.0,7.462686567164179e-06,1,0.0,4.0,2014,890000,2016,0.0,17.68,1968,5,0.0,10
4.0,5e-05,1,27.0,239.0,2022,823000,2022,0.0,19.03,999,5,0.0,2
4.0,1.9116438225229875e-05,1,20.0,179.0,2014,554000,2014,1.0,22.38,1197,5,0.0,10
4.0,1.6802769096347077e-05,1,20.0,180.0,2014,499000,2015,1.0,22.41,1197,5,0.0,10
4.0,0.0001,1,27.0,239.0,2022,815000,2022,0.0,19.03,999,5,0.0,2
4.0,2.7216068366763736e-05,1,20.0,157.0,2020,719000,2020,1.0,21.01,1197,5,0.0,4
4.0,1.204151915805698e-05,1,20.0,160.0,2015,372000,2015,1.0,25.24,998,5,0.0,9
4.0,0.0001,1,20.0,160.0,2018,515000,2018,0.0,23.1,998,5,0.0,6
4.0,1.6829350387075058e-05,2,8.0,66.0,2016,554000,2016,1.0,18.7,1199,5,0.0,8
4.0,0.00022002200220022002,1,29.0,275.0,2023,700000,2023,1.0,20.3,1199,5,0.0,1
4.0,1.4203738423953185e-05,1,20.0,179.0,2011,409999,2011,1.0,22.38,1197,5,0.0,13
4.0,2.5173064820641914e-05,1,20.0,163.0,2016,685000,2016,1.0,20.73,1373,5,0.0,8
4.0,0.0001,1,1.0,14.0,2022,5500000,2022,0.0,16.13,1998,5,0.0,2
1.0,0.0001,1,13.0,107.0,2022,1800000,2022,0.0,17.8,1493,5,0.0,2
4.0,1.6666666666666667e-05,2,20.0,184.0,2006,180000,2006,1.0,18.9,998,5,0.0,18
4.0,2e-05,2,6.0,50.0,2018,765000,2018,1.0,17.0,1497,5,0.0,6
4.0,0.0001,1,16.0,122.0,2023,1950000,2023,1.0,13.79,1451,5,0.0,1
4.0,2e-05,3,9.0,75.0,2013,491000,2013,1.0,16.3,1797,5,0.0,11
1.0,4.2970092815400483e-05,1,6.0,50.0,2021,1175000,2021,1.0,21.7,1498,5,0.0,3
4.0,0.00011894849530153443,1,6.0,50.0,2020,999000,2020,1.0,15.9,1496,5,0.0,4
4.0,2e-05,1,20.0,179.0,2018,715000,2018,0.0,21.21,1197,5,0.0,6
1.0,0.0001,1,0.0,3.0,2018,3400000,2018,0.0,18.25,1968,5,0.0,6
4.0,6.719978496068813e-05,1,9.0,73.0,2021,1779000,2021,0.0,19.31,1353,5,0.0,3
4.0,1.841451063437989e-05,1,9.0,90.0,2012,404000,2012,1.0,18.5,1197,5,0.0,12
4.0,2e-05,2,9.0,89.0,2016,358000,2016,1.0,19.81,1086,5,0.0,8
4.0,1.5385088771962213e-05,1,20.0,172.0,2017,581000,2017,0.0,20.89,1197,5,0.0,7
4.0,1.316829075585989e-05,1,9.0,90.0,2015,630000,2015,1.0,18.6,1197,5,0.0,9
4.0,3.900308124341823e-05,1,8.0,66.0,2016,560000,2016,1.0,18.7,1199,5,0.0,8
1.0,2.2672138209354523e-05,1,17.0,147.0,2019,1551000,2019,1.0,15.1,2179,7,0.0,5
4.0,1.6666666666666667e-05,2,9.0,86.0,2014,525000,2014,1.0,17.01,1591,5,0.0,10
4.0,2.404192912439294e-05,1,20.0,160.0,2018,501000,2018,1.0,23.1,998,5,0.0,6
4.0,4.0345356249495684e-05,2,20.0,184.0,2020,617000,2021,0.0,20.52,1197,5,0.0,4
4.0,1.785714285714286e-05,1,20.0,156.0,2017,365000,2017,1.0,23.95,998,5,0.0,7
4.0,1.1111111111111112e-05,1,8.0,63.0,2018,994999,2018,0.0,18.3,1498,5,0.0,6
4.0,3.2258064516129034e-05,2,9.0,90.0,2019,775000,2019,1.0,18.6,1197,5,0.0,5
1.0,3.3333333333333335e-05,2,11.0,96.0,2018,4700000,2018,0.0,16.38,1999,5,0.0,6
4.0,2.777777777777778e-05,1,9.0,86.0,2017,770000,2017,1.0,17.7,1591,5,0.0,7
4.0,5.245213742460005e-05,1,20.0,179.0,2018,725000,2018,1.0,22.0,1197,5,0.0,6
4.0,3.274608684262231e-05,1,8.0,66.0,2019,840000,2019,0.0,18.2,1199,5,0.0,5
4.0,2.0453662228221962e-05,2,9.0,90.0,2018,799000,2018,1.0,18.6,1197,5,0.0,6
4.0,1.6666666666666667e-05,2,21.0,189.0,2014,1380000,2014,0.0,15.5,1595,5,0.0,10
4.0,3.748687959214275e-05,1,20.0,179.0,2018,696000,2018,1.0,22.0,1197,5,0.0,6
4.0,2.805285157236233e-05,1,20.0,179.0,2015,576000,2015,1.0,22.38,1197,5,0.0,9
4.0,1.5667841754798278e-05,1,30.0,287.0,2020,721000,2020,1.0,22.35,1197,5,0.0,4
4.0,3.190199706501627e-05,2,8.0,63.0,2018,994999,2018,1.0,17.4,1497,5,0.0,6
4.0,1.2602553277293979e-05,2,9.0,90.0,2015,594000,2015,1.0,18.6,1197,5,0.0,9
1.0,1.1337482852057186e-05,1,17.0,147.0,2015,927000,2015,1.0,15.1,2179,7,0.0,9
1.0,2.6759432700026758e-05,1,0.0,7.0,2018,3275000,2018,0.0,15.17,1968,5,0.0,6
4.0,1.9146817798881825e-05,1,20.0,184.0,2015,426000,2015,1.0,20.51,998,5,0.0,9
1.0,1.4285714285714285e-05,1,9.0,73.0,2015,1100000,2015,0.0,17.01,1582,5,0.0,9
4.0,2.4665778698633517e-05,1,24.0,225.0,2022,905000,2022,1.0,20.0,999,5,0.0,2
4.0,2.0861148197596795e-05,1,27.0,236.0,2019,848000,2019,0.0,14.99,1498,5,0.0,5
4.0,0.0001,3,20.0,171.0,1995,400000,2018,1.0,19.31,0,6,0.0,29
1.0,1.4285714285714285e-05,2,28.0,251.0,2008,575000,2008,0.0,11.9,2496,5,0.0,16
4.0,9.090909090909091e-06,5,8.0,63.0,2013,400000,2013,1.0,16.8,1497,5,0.0,11
4.0,0.0001,3,20.0,171.0,1995,400000,2018,1.0,19.31,0,8,0.0,29
4.0,2.2222222222222223e-05,2,9.0,73.0,2016,894999,2016,1.0,15.29,1591,5,0.0,8
4.0,4.885436513752504e-05,1,9.0,85.0,2019,1099000,2019,1.0,18.27,998,5,0.0,5
4.0,1.6666666666666667e-05,1,9.0,90.0,2011,425000,2011,1.0,17.0,1197,5,0.0,13
4.0,1.4285714285714285e-05,2,20.0,180.0,2012,445000,2012,1.0,19.1,1197,5,0.0,12
1.0,6.666666666666667e-06,4,28.0,249.0,2014,320000,2014,1.0,20.5,1598,5,0.0,10
4.0,2.1617882312248693e-05,2,31.0,305.0,2017,775000,2017,1.0,16.09,1598,5,0.0,7
4.0,1.8435898381328123e-05,3,20.0,184.0,2013,327000,2013,1.0,18.9,998,5,0.0,11
4.0,1.1022077220673007e-05,1,8.0,66.0,2017,661000,2017,0.0,19.0,1199,5,0.0,7
1.0,1e-05,1,17.0,147.0,2012,775000,2012,1.0,15.1,2179,7,0.0,12
4.0,3.225494307002548e-05,1,20.0,180.0,2017,682000,2017,1.0,21.21,1197,5,0.0,7
4.0,4.12660421738951e-05,1,9.0,77.0,2017,577000,2017,1.0,18.9,1197,5,0.0,7
4.0,1.1111111111111112e-05,3,31.0,300.0,2015,500000,2015,1.0,16.47,1198,5,0.0,9
4.0,2.7039450558364655e-05,1,8.0,66.0,2017,679000,2017,1.0,18.7,1199,5,0.0,7
1.0,1.4510629035768701e-05,1,21.0,196.0,2014,1445000,2014,0.0,14.8,2143,5,0.0,10
4.0,0.0001838235294117647,1,20.0,179.0,2021,776000,2021,1.0,22.38,1197,5,0.0,3
4.0,0.00012351778656126481,1,29.0,273.0,2021,690000,2021,1.0,20.09,1199,5,0.0,3
1.0,8.333333333333334e-06,2,28.0,249.0,2012,380000,2012,1.0,20.5,1598,5,0.0,12
4.0,1.6666666666666667e-05,3,27.0,236.0,2014,560000,2014,1.0,13.24,1598,5,0.0,10
1.0,8.333333333333334e-06,1,29.0,270.0,2017,1125000,2017,1.0,14.1,2179,7,0.0,7
1.0,7.942622495095431e-06,2,27.0,240.0,2015,515000,2015,1.0,19.98,1461,7,0.0,9
4.0,3.026634382566586e-05,2,9.0,90.0,2018,799000,2018,1.0,18.6,1197,5,0.0,6
1.0,9.090909090909091e-06,2,30.0,285.0,2009,1200000,2009,1.0,11.5,2982,7,0.0,15
1.0,3.2549964195039385e-05,1,9.0,90.0,2019,835000,2019,1.0,22.54,1396,5,0.0,5
1.0,1.25e-05,1,8.0,63.0,2016,750000,2016,1.0,26.0,1498,5,0.0,8
1.0,8.333333333333334e-06,2,30.0,285.0,2009,1275000,2009,1.0,11.5,2982,7,0.0,15
1.0,3.0303030303030302e-05,2,21.0,200.0,2017,3075000,2017,0.0,14.21,2143,5,0.0,7
4.0,1.7013168192180748e-05,1,8.0,63.0,2014,527000,2014,1.0,17.4,1497,5,0.0,10
4.0,1.945714563673509e-05,1,20.0,176.0,2019,426000,2019,1.0,21.7,998,5,0.0,5
4.0,1e-05,2,6.0,50.0,2015,625000,2015,0.0,14.7,1496,5,0.0,9
4.0,1.5178883137778723e-05,2,20.0,180.0,2013,447000,2013,1.0,22.41,1197,5,0.0,11
4.0,2.002643489406016e-05,2,20.0,179.0,2014,552000,2014,1.0,22.38,1197,5,0.0,10
1.0,1.0989010989010989e-05,2,8.0,63.0,2016,795000,2016,1.0,26.0,1498,5,0.0,8
4.0,1.6240093542938807e-05,2,20.0,162.0,2018,459000,2018,1.0,21.63,998,5,0.0,6
4.0,8.74729927134997e-06,2,20.0,163.0,2016,700000,2017,1.0,20.73,1373,5,0.0,8
4.0,1.8823529411764704e-05,1,20.0,176.0,2019,405000,2019,1.0,21.7,998,5,0.0,5
4.0,2.7425813175360648e-05,1,27.0,238.0,2020,536000,2020,0.0,22.0,999,5,0.0,4
1.0,1.0251994012835497e-05,1,21.0,210.0,2014,2400000,2014,0.0,15.26,2143,5,0.0,10
1.0,1.1235955056179776e-05,1,21.0,208.0,2017,4745000,2017,0.0,11.57,2987,5,0.0,7
4.0,7.692307692307693e-05,2,27.0,236.0,2018,894999,2018,1.0,14.99,1498,5,0.0,6
1.0,2.4390243902439026e-05,1,9.0,86.0,2018,1375000,2018,1.0,22.0,1582,5,0.0,6
4.0,1.0585258968360661e-05,1,31.0,300.0,2017,880000,2017,0.0,17.21,1197,5,0.0,7
1.0,1.7241379310344828e-05,1,30.0,289.0,2011,1030000,2011,1.0,12.8,2494,7,0.0,13
4.0,2.173913043478261e-05,1,20.0,184.0,2016,475000,2016,1.0,20.52,1197,5,0.0,8
4.0,0.0001,1,16.0,119.0,2022,1150000,2022,1.0,19.31,1498,5,0.0,2
